id,name,neighborhood_cleansed,latitude,longitude,host_listings_count,property_type,room_type,accommodates,bedrooms,price,availability_365,review_scores_rating
32392369,LA CASA COLORATA - Studio + relax area and sauna,VIGENTINO,45.44839,9.19478,6,Entire rental unit,Entire home/apt,2,,$111.00,282,4.97
32392457,Yes is lovely! Single bedroom near Sarpi,SARPI,45.48232,9.16647,1,Private room in rental unit,Private room,1,1.0,$70.00,0,4.83
32394972,Casa Vastu a due passi dal Duomo Milano,DUOMO,45.46127,9.18459,1,Private room in condo,Private room,2,1.0,$64.00,78,4.92
32399015,"Brand new, luxury large flat in amazing location",PAGANO,45.47499,9.17058,74,Entire rental unit,Entire home/apt,7,4.0,$18.00,0,4.63
32213263,Brera Salone del Mobile elegante silenzioso comodo,BRERA,45.47946,9.19058,2,Entire rental unit,Entire home/apt,3,1.0,$93.00,99,4.68
32229361,Nice room in stylist’s cozy house,MONTE ROSA,45.48471,9.14577,1,Shared room in rental unit,Shared room,2,1.0,$90.00,364,5.0
32231540,Casa Felice,WAGNER,45.46468,9.13939,1,Private room in rental unit,Private room,2,,$39.00,0,5.0
32002169,Wide and Bright Apartment next to metro station,CITY LIFE,45.48446,9.2351,1,Entire rental unit,Entire home/apt,4,1.0,$103.00,135,4.68
32406676,SEPID,CITY LIFE,45.47228,9.22615,3,Private room in home,Private room,3,1.0,$35.00,0,5.0
32411152,"Liberty 19 Design APT with balcony, WIFI & A/C!",BUENOS AIRES,45.47364,9.21653,4,Entire rental unit,Entire home/apt,2,1.0,$82.00,116,4.78
32004119,New Loft in Martesana Area,ROGOREDO,45.4966,9.21213,1,Entire loft,Entire home/apt,5,1.0,$120.00,259,
32459950,Mini Loft Milan in downtown,BUENOS AIRES,45.47092,9.21674,1,Entire rental unit,Entire home/apt,4,,$65.00,178,4.5
32417979,"Liberty House,  via Savona Fashion&Design district",GIAMBELLINO,45.44988,9.15033,1,Entire rental unit,Entire home/apt,2,1.0,$112.00,362,4.9
32459980,3-rooms (2 bedrooms) - 5 minutes from Duomo,LORETO,45.48734,9.21855,39,Entire rental unit,Entire home/apt,4,2.0,$116.00,64,3.93
32420932,Lovely Room Watt Milano,SAN CRISTOFORO,45.44314,9.15325,1,Private room in rental unit,Private room,1,1.0,$38.00,0,4.97
32421011,The Rabbit Hole: independent studio in Lambrate!,CITY LIFE,45.47884,9.23723,1,Entire rental unit,Entire home/apt,3,,$64.00,35,4.8
32231677,Città Studi | Milan,CITY LIFE,45.48307,9.22386,1,Entire rental unit,Entire home/apt,4,2.0,$80.00,0,4.97
32232772,Lovely new flat in Chinatown,SARPI,45.48087,9.17854,2,Entire rental unit,Entire home/apt,5,1.0,$90.00,0,4.88
32460397,Bright Apt in front of the Metro station Gambara,WAGNER,45.46343,9.14421,1,Entire rental unit,Entire home/apt,2,1.0,$300.00,0,4.0
32426571,Mangio One Apartment/MM5 Istria,MAGGIOLINA,45.5039,9.19358,1,Entire rental unit,Entire home/apt,4,1.0,$94.00,38,4.9
32460775,Design Loft - Milano,CITY LIFE,45.47397,9.23217,9,Entire rental unit,Entire home/apt,4,1.0,$207.00,179,4.63
32461469,Cozy flat in Porta Venezia,BUENOS AIRES,45.47415,9.21369,1,Entire rental unit,Entire home/apt,2,1.0,$100.00,48,5.0
32430399,Taverna indipendente nel cuore di Dergano,PAGANO,45.50487,9.17549,1,Entire rental unit,Entire home/apt,2,1.0,$45.00,0,4.86
32234942,Menabrea stylish apt close to Isola District !,PAGANO,45.49805,9.18475,8,Entire rental unit,Entire home/apt,4,1.0,$130.00,106,4.82
32235650,Casa Anna - Design apartment near subway M5,MAGGIOLINA,45.50195,9.19456,3,Entire rental unit,Entire home/apt,6,2.0,$100.00,275,4.89
32238288,Darsena area Tortona bocconi,NAVIGLIO GRANDE,45.4517,9.17536,26,Entire rental unit,Entire home/apt,3,1.0,$80.00,277,5.0
32615404,AMAZING- HUGE 4 BEDROOMS APARTMENT BY NAVIGLI,RONCHETTO,45.43667,9.14428,16,Entire condo,Entire home/apt,10,4.0,$350.00,111,
32464483,"LaResidenzaIsabella,Incantevole Suite MilanoCentro",CASTELLO,45.45732,9.19867,5,Entire rental unit,Entire home/apt,2,1.0,$287.00,41,4.75
32623946,Silenzioso ed accogliente bilocale in via Marghera,MONTE ROSA,45.46732,9.15293,4,Entire rental unit,Entire home/apt,4,1.0,$75.00,265,5.0
32431722,"Contemporary living in Milan, near City Life",MONTE ROSA,45.47773,9.14739,1,Private room in rental unit,Private room,2,1.0,$65.00,0,4.8
32431895,Intero Bilocale Vicino metro M1 Turro,PADOVA,45.50103,9.22264,1,Entire home,Entire home/apt,4,1.0,$50.00,0,5.0
32464559,Moderno e Accogliente Appartamento Superior,CASTELLO,45.45507,9.20015,5,Entire rental unit,Entire home/apt,3,,$186.00,15,5.0
32433252,❤ All you need on the Metro ✮ 15 min to Center ❤,AFFORI,45.52244,9.16826,8,Entire rental unit,Entire home/apt,4,1.0,$82.00,362,4.9
32433460,"Stanza in immobile signorile, centralissimo.",BUENOS AIRES,45.47445,9.21185,1,Private room in condo,Private room,1,1.0,$150.00,88,
32441778,"Luminoso bilocale, Isola",PIOLA,45.48707,9.18653,2,Private room in condo,Private room,1,1.0,$65.00,363,
32454685,Ampio Appartamento full-optional balconato,PIOLA,45.49206,9.15658,1,Entire rental unit,Entire home/apt,3,1.0,$200.00,268,
32455039,Una stanza confortevole in pieno centro,SARPI,45.48266,9.18088,4,Private room in condo,Private room,1,1.0,$70.00,270,4.92
32624532,ROMANTIC FLAT NEAR SAN BABILA,CASTELLO,45.46379,9.2016,1,Entire rental unit,Entire home/apt,4,1.0,$125.00,187,
32464578,"""LaResidenzaIsabella"" Wonderful apt. Milano centro",CASTELLO,45.45733,9.20003,5,Entire rental unit,Entire home/apt,4,,$215.00,9,
32625989,Bilocale con 6 posti letto a Maciachini,PAGANO,45.49817,9.18544,4,Entire rental unit,Entire home/apt,6,2.0,$80.00,365,4.38
32478275,Milanando: 2-rooms short distance from the Station,BUENOS AIRES,45.48322,9.20936,1,Entire rental unit,Entire home/apt,4,1.0,$80.00,351,4.75
32626640,Charming Loft in the centre of Milan,VIA SAN VITTORE,45.45794,9.17376,1,Entire loft,Entire home/apt,3,1.0,$300.00,0,5.0
32480625,Social,VIALE CORSICA,45.50548,9.22151,1,Entire rental unit,Entire home/apt,3,1.0,$75.00,0,1.0
32627147,Charming 1920's flat in the heart of Città Studi,CITY LIFE,45.4822,9.22901,1,Entire rental unit,Entire home/apt,2,1.0,$100.00,108,4.84
32629565,MODERN APARTMENT NEAR CENTRAL STATION,CERMENTATE,45.49187,9.20771,1,Entire rental unit,Entire home/apt,4,1.0,$58.00,173,4.49
32455693,Splendido e ampio monolocale in Sant'Agostino,VIA SAN VITTORE,45.46162,9.17123,1,Entire rental unit,Entire home/apt,4,1.0,$100.00,113,4.86
32457503,Bright and friendly apartment in Navigli area!,SARCA,45.43714,9.18285,1,Private room in rental unit,Private room,1,1.0,$100.00,365,5.0
32774534,Tranquillità in porta Venezia,BUENOS AIRES,45.47276,9.21016,1,Private room in rental unit,Private room,2,1.0,$90.00,0,0.0
32774636,Daria's House,GIAMBELLINO,45.44842,9.14118,2,Entire rental unit,Entire home/apt,2,1.0,$200.00,363,
32776519,Ottimo bilocale x periodi di fiera (M1 lotto),SEMPIONE,45.47335,9.14265,1,Entire rental unit,Entire home/apt,3,1.0,$250.00,0,0.0
32482873,Stanza privata con bagno/Private room with bath,CORSICA,45.46461,9.22888,1,Private room in rental unit,Private room,2,1.0,$55.00,158,4.91
32778609,Trilocale silenziosissimo nel centro di Brera,BRERA,45.47444,9.18756,1,Entire rental unit,Entire home/apt,6,2.0,$130.00,0,4.94
32778914,The deep hearth of Naviglio,NAVIGLIO GRANDE,45.45215,9.175,5,Entire rental unit,Entire home/apt,6,2.0,$105.00,248,4.78
32782089,Cozy and bright apartment/Citta studi. 3/4 people,CITY LIFE,45.47066,9.23034,1,Entire rental unit,Entire home/apt,4,1.0,$300.00,363,5.0
32632351,Brand new apartments Ortiquattro,CASTELLO,45.45482,9.19915,2,Entire rental unit,Entire home/apt,4,2.0,$206.00,346,4.96
32633242,casa di cristina,VIA SAN VITTORE,45.46945,9.17258,1,Private room in rental unit,Private room,2,1.0,$70.00,0,
32483796,"Brand new, luxury large flat in amazing location",PAGANO,45.47402,9.16978,74,Entire rental unit,Entire home/apt,7,4.0,$250.00,0,
32483932,Città studi home&garden,CITY LIFE,45.47261,9.2262,1,Entire rental unit,Entire home/apt,4,2.0,$271.00,358,4.88
32634469,Lovely apartment with balcony in Milano City,GIAMBELLINO,45.4453,9.13107,1,Entire rental unit,Entire home/apt,2,1.0,$129.00,363,4.0
32637020,"Sweet, cozy apartment, near city fair, city center",MONTE ROSA,45.47318,9.14742,1,Private room in rental unit,Private room,2,1.0,$63.00,0,4.5
32637501,A beautiful mansion in Milan,PIOLA,45.49107,9.1657,1,Entire rental unit,Entire home/apt,2,1.0,$152.00,0,5.0
32639628,Art Space Apartment,DUOMO,45.46247,9.18782,2,Entire rental unit,Entire home/apt,4,2.0,$120.00,0,4.86
32782279,Beautiful place in Porta Romana,CASTELLO,45.4567,9.19538,2,Entire rental unit,Entire home/apt,4,1.0,$80.00,20,
32782370,Cozy apartment in the heart of MIlan,XXII MARZO,45.4592,9.20801,1,Entire rental unit,Entire home/apt,2,1.0,$290.00,0,
32786830,NICE FLAT near VENTURA CENTRALE Design District,CERMENTATE,45.48761,9.20984,1,Entire rental unit,Entire home/apt,3,1.0,$300.00,0,
32788120,DESIGN EXPO RHO FIERA Casa di Alvi&Ludo,WAGNER,45.46557,9.13683,1,Private room in rental unit,Private room,2,1.0,$140.00,0,
32788941,Milano Bright Apartment,NAVIGLIO GRANDE,45.49456,9.14463,1,Entire rental unit,Entire home/apt,2,1.0,$190.00,0,
32484735,Your quite 2 floors nest in Milan best district.,WASHINGTON,45.46339,9.15342,6,Entire rental unit,Entire home/apt,5,3.0,$104.00,68,4.84
32789089,Luminoso appartamento in centro con Garage + Bici,XXII MARZO,45.4612,9.21053,14,Entire rental unit,Entire home/apt,4,1.0,$83.00,298,4.83
32789424,Lovely & Friendly in Central Milan - C,SARPI,45.48204,9.16873,20,Entire rental unit,Entire home/apt,2,1.0,$71.00,99,4.5
32639817,70’s Style Art Apartment - 100 steps from duomo,DUOMO,45.46247,9.18782,2,Entire rental unit,Entire home/apt,5,2.0,$162.00,0,4.73
32789831,Lovely & Friendly in Central Milan - B,SARPI,45.48257,9.1681,20,Entire rental unit,Entire home/apt,2,1.0,$71.00,106,4.46
32484983,Alessia's Flat - Milano 2,PORTA ROMANA,45.43571,9.21243,41,Entire rental unit,Entire home/apt,2,1.0,$63.00,179,4.42
32486058,The Perfect Suite in Milan: Numero 5,PORTA ROMANA,45.45445,9.2053,1,Entire rental unit,Entire home/apt,2,1.0,$116.00,66,4.77
32789976,Lovely & Friendly in Central Milan - A,SARPI,45.48077,9.16813,20,Entire rental unit,Entire home/apt,4,1.0,$81.00,112,4.4
32646663,Luxurious renovated house in Navigli,NAVIGLIO GRANDE,45.44966,9.17689,1,Entire home,Entire home/apt,8,4.0,"$1,300.00",352,5.0
32650137,BILOCALE ELEGANTE ZONA TORTONA,PORTA ROMANA,45.45191,9.15676,1,Entire condo,Entire home/apt,4,1.0,$80.00,0,
32651715,Gaffurio Apartment F,BUENOS AIRES,45.48466,9.20943,12,Entire condo,Entire home/apt,6,2.0,$139.00,178,4.81
32652516,Italianway - Vincenzo Monti 36,VIA SAN VITTORE,45.469,9.17183,488,Entire rental unit,Entire home/apt,2,1.0,$157.00,163,3.33
32655927,"Nice apt 5' from downtown, underground 1' away",LORETO,45.44436,9.21721,1,Entire rental unit,Entire home/apt,3,1.0,$119.00,0,5.0
32486812,Appartamento a Milano lungo il naviglio grande,RONCHETTO,45.44247,9.13208,1,Entire rental unit,Entire home/apt,4,1.0,$110.00,0,
32488037,Fiere? Lavoro? Studio? Turismo? Stanza singola b.,CORSICA,45.46478,9.22679,2,Private room in rental unit,Private room,1,1.0,$70.00,355,4.79
32488879,Attico adiacente Ospedale San Raffaele,PARCO LAMBRO,45.50572,9.27367,3,Entire rental unit,Entire home/apt,8,3.0,$138.00,0,4.74
32489303,Cozy Flat 1 min away from Navigli,NAVIGLIO GRANDE,45.4538,9.17204,1,Entire rental unit,Entire home/apt,4,1.0,$320.00,0,
32656476,LOFT IN CITY LIFE,TURATI,45.47384,9.15913,1,Entire rental unit,Entire home/apt,3,1.0,$89.00,67,4.54
32657093,Exclusive Loft with terrace & shared garden!,VIALE CORSICA,45.51062,9.23191,147,Entire rental unit,Entire home/apt,4,1.0,$79.00,34,4.38
32659257,Anna BnB: homage to Italian design,PIOLA,45.49028,9.18366,1,Entire rental unit,Entire home/apt,3,1.0,$85.00,2,4.91
32663602,"Life Apartment Isola Garibaldi, Metro stop",PIOLA,45.48927,9.18588,58,Entire rental unit,Entire home/apt,3,1.0,$100.00,132,4.96
32665819,"Duomo Square, charming apt for 4 people (C1)",DUOMO,45.46037,9.18537,18,Entire rental unit,Entire home/apt,4,1.0,$117.00,6,4.59
32796751,Vintage mood in a strategic position in Milan,PARCO LAMBRO,45.49048,9.23713,1,Entire rental unit,Entire home/apt,3,2.0,$180.00,354,5.0
32798014,Exotic Imbriani per Smart Worker,BOVISA,45.49801,9.17026,1,Entire rental unit,Entire home/apt,4,1.0,$101.00,0,5.0
32799822,luminoso e confortevole trilocale,PORTA TICINESE,45.447258,9.177766,2,Private room in rental unit,Private room,1,1.0,$75.00,88,5.0
32800195,Silenzioso appartamento in centro a Milano,CASTEL MORRONE,45.44241,9.19256,1,Entire home,Entire home/apt,3,1.0,$200.00,0,
32802009,Bilocale via Eustachi,BUENOS AIRES,45.47795,9.21609,1,Entire rental unit,Entire home/apt,4,1.0,$150.00,0,5.0
32490444,Sophisticated flat in the center of Milan.,CASTELLO,45.45635,9.20309,1,Private room in rental unit,Private room,2,1.0,$190.00,363,0.0
32492021,Le Residenze City & Sea  London Apartment,PARCO TROTTER,45.46424,9.07613,2,Entire rental unit,Entire home/apt,4,1.0,$60.00,0,4.23
32802129,Casa da Suite Colonne,PORTA TICINESE,45.45749,9.18059,140,Entire rental unit,Entire home/apt,3,1.0,$78.00,314,3.93
32666965,Cozy & Quiet Apartment in Milan,VIALE CORSICA,45.50858,9.22577,1,Entire rental unit,Entire home/apt,4,1.0,$150.00,105,5.0
32667214,"Duomo Square, charming apt for 3 people (C2)",DUOMO,45.46037,9.18537,18,Entire rental unit,Entire home/apt,3,1.0,$85.00,0,4.47
32492310,Le Residenze City & Sea  Paris Apartment,BAGGIO,45.46296,9.07642,2,Entire rental unit,Entire home/apt,4,1.0,$60.00,0,4.42
32667736,A casa di Roberto,SARPI,45.48777,9.16013,2,Private room in rental unit,Private room,2,1.0,$180.00,0,
32667847,Duomo square. Charming apt for 2 people (D2),DUOMO,45.46037,9.18537,18,Entire rental unit,Entire home/apt,2,1.0,$81.00,0,4.57
32802772,Bilocale zona via Tortona / via Savona,GIAMBELLINO,45.45417,9.15185,1,Entire rental unit,Entire home/apt,2,1.0,$206.00,364,
32806557,Cozy private room in bright apartment - Milan,NAVIGLIO GRANDE,45.44514,9.16533,1,Private room in condo,Private room,1,1.0,$80.00,138,4.71
32807147,Loft tranquillo dal design ricercato a due passi dal Parco Sempione e dal centro,SARPI,45.47894,9.17549,1,Entire loft,Entire home/apt,5,,$153.00,136,4.98
32496220,"Private bedroom, Private bathroom.",Q. CAGNINO,45.47202,9.10302,5,Private room in rental unit,Private room,2,1.0,$35.00,0,4.6
32808276,Sofa Bed,BUENOS AIRES,45.48356,9.2197,2,Shared room in rental unit,Shared room,2,1.0,$35.00,0,4.63
32678487,Just like Home!,CITY LIFE,45.48372,9.22697,1,Private room in rental unit,Private room,2,1.0,$34.00,0,4.96
32681366,Stanza tranquilla a due passi dall'arco della pace,PIOLA,45.48786,9.16205,2,Private room in condo,Private room,2,1.0,$200.00,0,
32498278,Gioiellino in Milano -Via Orti (zona Porta Romana),CASTELLO,45.45403,9.20143,4,Entire rental unit,Entire home/apt,2,,$120.00,0,
32498354,Spacious bright room on Bovisa,BOVISA,45.50234,9.1686,6,Private room in rental unit,Private room,3,1.0,$75.00,0,3.5
32507101,La G stanza Blue,CITY LIFE,45.48437,9.22979,1,Private room in rental unit,Private room,1,1.0,$43.00,0,5.0
32681689,The Best Rent - Two bedroom apartment in Milan,CORSICA,45.46344,9.23174,179,Entire rental unit,Entire home/apt,5,2.0,$254.00,0,
32682027,Gabi's Home,CERMENTATE,45.48708,9.20285,1,Entire rental unit,Entire home/apt,4,1.0,$115.00,0,5.0
32682251,Stanza privata romolo,NAVIGLIO GRANDE,45.44462,9.16667,2,Private room in rental unit,Private room,2,1.0,$200.00,89,
